       Step     Time          Energy         fmax
GPMin:    7 00:25:40       -5.749071        0.0436
GPMin:    8 00:25:46       -5.760796        0.0488
GPMin:    9 00:25:53       -5.775751        0.0581
GPMin:   10 00:25:59       -5.799771        0.0692
GPMin:   11 00:26:06       -5.825845        0.0751
GPMin:   12 00:26:12       -5.849161        0.0691
GPMin:   13 00:26:19       -5.864413        0.0449
GPMin:   14 00:26:24       -5.868866        0.0242
GPMin:   15 00:26:30       -5.870831        0.0226
GPMin:   16 00:26:36       -5.872609        0.0142
       Step     Time          Energy         fmax
GPMin:    0 00:26:47       -4.816070        1.1613
GPMin:    1 00:26:55       -5.320751        0.4908
GPMin:    2 00:27:03       -5.475136        0.2205
GPMin:    3 00:27:10       -5.529586        0.1781
GPMin:    4 00:27:17       -5.576962        0.1618
GPMin:    5 00:27:23       -5.622478        0.1218
GPMin:    6 00:27:30       -5.644309        0.1133
GPMin:    7 00:27:35       -5.651841        0.0860
GPMin:    8 00:27:41       -5.658274        0.0500
GPMin:    9 00:27:48       -5.666334        0.0524
GPMin:   10 00:27:53       -5.670429        0.0442
GPMin:   11 00:28:00       -5.680976        0.0420
GPMin:   12 00:28:05       -5.682772        0.0330
GPMin:   13 00:28:18       -5.695376        0.1067
GPMin:   14 00:28:33       -5.701955        0.0390
GPMin:   15 00:28:39       -5.707559        0.0484
GPMin:   16 00:28:46       -5.726070        0.0584
GPMin:   17 00:28:54       -5.732938        0.1031
GPMin:   18 00:28:59       -5.739754        0.0966
GPMin:   19 00:29:05       -5.761235        0.0648
GPMin:   20 00:29:11       -5.775855        0.0578
GPMin:   21 00:29:16       -5.788848        0.0683
GPMin:   22 00:29:22       -5.802774        0.0652
GPMin:   23 00:29:29       -5.819358        0.0898
GPMin:   24 00:29:35       -5.837479        0.0939
GPMin:   25 00:29:41       -5.854973        0.0729
GPMin:   26 00:29:48       -5.864806        0.0469
GPMin:   27 00:29:54       -5.868437        0.0356
GPMin:   28 00:30:00       -5.870342        0.0305
GPMin:   29 00:30:05       -5.872231        0.0247
GPMin:   30 00:30:10       -5.872964        0.0182
       Step     Time          Energy         fmax
GPMin:    0 00:30:21       -5.354107        0.4468
GPMin:    1 00:30:29       -5.516263        0.1561
GPMin:    2 00:30:36       -5.576055        0.1180
GPMin:    3 00:30:43       -5.634999        0.0834
GPMin:    4 00:30:49       -5.660600        0.0544
GPMin:    5 00:30:55       -5.669050        0.0495
GPMin:    6 00:31:01       -5.680082        0.0438
GPMin:    7 00:31:15       -5.680473        0.0658
GPMin:    8 00:31:29       -5.683475        0.0463
GPMin:    9 00:31:58       -5.685552        0.0371
GPMin:   10 00:32:14       -5.692277        0.1434
GPMin:   11 00:32:36       -5.702414        0.0674
GPMin:   12 00:32:51       -5.708442        0.0613
GPMin:   13 00:32:57       -5.711700        0.0511
GPMin:   14 00:33:02       -5.714748        0.0305
GPMin:   15 00:33:08       -5.716942        0.0352
GPMin:   16 00:33:14       -5.722873        0.0435
GPMin:   17 00:33:19       -5.733445        0.0429
GPMin:   18 00:33:26       -5.743946        0.0401
GPMin:   19 00:33:32       -5.754974        0.0608
GPMin:   20 00:33:38       -5.773331        0.0681
GPMin:   21 00:33:44       -5.790326        0.0685
GPMin:   22 00:33:50       -5.817702        0.0737
GPMin:   23 00:33:57       -5.843984        0.0652
GPMin:   24 00:34:03       -5.860544        0.0432
GPMin:   25 00:34:10       -5.868278        0.0275
GPMin:   26 00:34:15       -5.870305        0.0230
GPMin:   27 00:34:21       -5.872320        0.0222
GPMin:   28 00:34:26       -5.873196        0.0121
       Step     Time          Energy         fmax
GPMin:    0 00:34:36       -5.336786        0.2517
GPMin:    1 00:34:43       -5.500584        0.2199
GPMin:    2 00:34:50       -5.604069        0.1763
GPMin:    3 00:34:57       -5.670792        0.1092
GPMin:    4 00:35:04       -5.698140        0.0615
GPMin:    5 00:35:11       -5.706448        0.0430
GPMin:    6 00:35:16       -5.712408        0.0378
GPMin:    7 00:35:22       -5.717848        0.0346
GPMin:    8 00:35:27       -5.722637        0.0390
GPMin:    9 00:35:33       -5.729779        0.0425
GPMin:   10 00:35:39       -5.740728        0.0552
GPMin:   11 00:35:45       -5.751941        0.0593
GPMin:   12 00:35:52       -5.771133        0.0575
GPMin:   13 00:35:58       -5.787745        0.0682
GPMin:   14 00:36:04       -5.812034        0.0727
GPMin:   15 00:36:11       -5.836363        0.0740
GPMin:   16 00:36:17       -5.855935        0.0628
GPMin:   17 00:36:24       -5.866426        0.0312
GPMin:   18 00:36:29       -5.870044        0.0240
GPMin:   19 00:36:35       -5.872009        0.0193
       Step     Time          Energy         fmax
